time,ax,ay,az,gx,gy,gz,mx,my,mz
179057.00,-9.07,-3.57,-6.10,-0.14,-0.51,1.35,-37.00,17.00,-48.00
179069.00,-9.18,-0.29,-3.27,-0.34,-1.25,1.32,-37.00,17.00,-48.00
179081.00,-9.18,-0.29,-3.27,-0.34,-1.25,1.32,-37.00,17.00,-48.00
179094.00,-9.45,-2.53,-1.96,-0.66,-1.24,0.26,-37.00,17.00,-48.00
179105.00,-9.06,-2.33,1.26,-0.88,-1.07,-0.37,-37.00,17.00,-48.00
179116.00,-9.06,-2.33,1.26,-0.88,-1.07,-0.37,-37.00,17.00,-48.00
179128.00,-8.74,-2.26,-3.45,-0.80,-0.16,-0.65,-37.00,17.00,-48.00
179141.00,-8.74,-2.26,-3.45,-0.80,-0.16,-0.65,-37.00,17.00,-48.00
179153.00,-8.38,0.83,-6.08,-0.36,0.49,-0.39,-40.00,11.00,-57.00
179164.00,-8.08,3.20,-4.33,0.06,0.85,-0.39,-40.00,11.00,-57.00
179176.00,-8.08,3.20,-4.33,0.06,0.85,-0.39,-40.00,11.00,-57.00
179189.00,-8.96,2.59,-5.33,0.36,1.24,-0.89,-40.00,11.00,-57.00
179200.00,-8.96,2.59,-5.33,0.36,1.24,-0.89,-40.00,11.00,-57.00
179212.00,-9.94,-2.31,-5.84,0.66,0.76,-1.09,-40.00,11.00,-57.00
179223.00,-9.94,-2.31,-5.84,0.66,0.76,-1.09,-40.00,11.00,-57.00
179237.00,-9.47,-4.01,-3.36,-0.02,-0.11,-0.70,-40.00,11.00,-57.00
179249.00,-8.65,-6.86,-5.45,-0.35,-0.49,0.09,-40.00,11.00,-57.00
179260.00,-8.65,-6.86,-5.45,-0.35,-0.49,0.09,-40.00,11.00,-57.00
179271.00,-9.41,-1.76,-2.31,-0.37,-1.07,0.97,-42.00,14.00,-51.00
179285.00,-8.78,-3.57,-0.60,-0.40,-0.99,0.84,-42.00,14.00,-51.00
179296.00,-8.78,-3.57,-0.60,-0.40,-0.99,0.84,-42.00,14.00,-51.00
179308.00,-9.46,-1.83,-2.67,-0.41,-0.81,0.57,-42.00,14.00,-51.00
179319.00,-9.46,-1.83,-2.67,-0.41,-0.81,0.57,-42.00,14.00,-51.00
179332.00,-8.97,-1.90,-0.35,-0.39,-0.70,-0.10,-42.00,14.00,-51.00
179343.00,-8.97,-1.90,-0.35,-0.39,-0.70,-0.10,-42.00,14.00,-51.00
179355.00,-9.62,-1.93,-3.16,-0.45,-0.11,-0.61,-42.00,14.00,-51.00
179368.00,-9.16,1.15,-3.49,-0.16,0.43,-0.60,-42.00,14.00,-51.00
179380.00,-9.16,1.15,-3.49,-0.16,0.43,-0.60,-42.00,14.00,-51.00
179392.00,-8.53,-0.05,-3.86,0.36,0.96,-0.72,-42.00,17.00,-57.00
179404.00,-8.53,-0.05,-3.86,0.36,0.96,-0.72,-42.00,17.00,-57.00
179417.00,-10.06,0.64,-6.34,0.59,1.18,-0.46,-42.00,17.00,-57.00
179429.00,-10.21,-0.25,-4.32,0.27,0.59,-0.27,-42.00,17.00,-57.00
179441.00,-10.21,-0.25,-4.32,0.27,0.59,-0.27,-42.00,17.00,-57.00
179453.00,-9.43,-3.85,-4.49,-0.12,0.13,-0.02,-42.00,17.00,-57.00
179466.00,-9.52,-3.78,-5.25,-0.45,-0.36,0.54,-42.00,17.00,-57.00
179478.00,-9.52,-3.78,-5.25,-0.45,-0.36,0.54,-42.00,17.00,-57.00
179489.00,-9.20,-4.75,-3.34,-0.60,-0.84,0.67,-42.00,17.00,-57.00
179501.00,-9.20,-4.75,-3.34,-0.60,-0.84,0.67,-42.00,17.00,-57.00
179514.00,-9.95,-1.90,2.21,-0.68,-1.28,0.76,-40.00,11.00,-57.00
179526.00,-9.07,-1.24,-1.16,-0.90,-0.86,0.38,-40.00,11.00,-57.00
179538.00,-9.07,-1.24,-1.16,-0.90,-0.86,0.38,-40.00,11.00,-57.00
179550.00,-8.88,-0.24,-3.94,-0.82,-0.24,-0.10,-40.00,11.00,-57.00
179563.00,-8.88,-0.24,-3.94,-0.82,-0.24,-0.10,-40.00,11.00,-57.00
179574.00,-8.40,1.34,-5.16,-0.30,0.29,-0.31,-40.00,11.00,-57.00
179586.00,-9.03,1.47,-4.25,0.26,0.69,-0.48,-40.00,11.00,-57.00
179597.00,-9.03,1.47,-4.25,0.26,0.69,-0.48,-40.00,11.00,-57.00
179610.00,-10.42,1.09,-4.09,0.44,1.18,-0.88,-40.00,11.00,-57.00
179622.00,-10.42,1.09,-4.09,0.44,1.18,-0.88,-40.00,11.00,-57.00
179633.00,-10.55,-2.35,-6.63,0.58,1.00,-0.88,-40.00,11.00,-57.00
179644.00,-9.80,-1.56,-1.59,-0.00,0.02,-0.50,-39.00,14.00,-57.00
179658.00,-9.80,-1.56,-1.59,-0.00,0.02,-0.50,-39.00,14.00,-57.00
179670.00,-9.56,-5.66,-4.72,-0.22,-0.12,-0.03,-39.00,14.00,-57.00
179682.00,-9.56,-5.66,-4.72,-0.22,-0.12,-0.03,-39.00,14.00,-57.00
179693.00,-9.21,-3.18,-3.88,-0.37,-0.54,0.90,-39.00,14.00,-57.00
179706.00,-9.71,-1.80,-3.48,-0.46,-0.86,1.18,-39.00,14.00,-57.00
179718.00,-9.71,-1.80,-3.48,-0.46,-0.86,1.18,-39.00,14.00,-57.00
179729.00,-9.30,-1.66,-2.05,-0.40,-1.04,0.94,-39.00,14.00,-57.00
179741.00,-9.30,-1.66,-2.05,-0.40,-1.04,0.94,-39.00,14.00,-57.00
179754.00,-9.61,-0.68,-1.48,-0.40,-0.83,0.44,-39.00,14.00,-57.00
179765.00,-9.01,-1.59,0.62,-0.42,-0.41,-0.23,-40.00,14.00,-62.00
179777.00,-9.01,-1.59,0.62,-0.42,-0.41,-0.23,-40.00,14.00,-62.00
179790.00,-8.87,-1.44,-4.44,-0.34,0.31,-0.46,-40.00,14.00,-62.00
179802.00,-8.87,-1.44,-4.44,-0.34,0.31,-0.46,-40.00,14.00,-62.00
179814.00,-8.61,0.97,-4.26,0.09,0.67,-0.41,-40.00,14.00,-62.00
179825.00,-9.14,1.67,-4.52,0.47,1.02,-0.63,-40.00,14.00,-62.00
179837.00,-9.14,1.67,-4.52,0.47,1.02,-0.63,-40.00,14.00,-62.00
179849.00,-9.85,0.35,-5.13,0.73,1.04,-0.51,-40.00,14.00,-62.00
179861.00,-9.85,0.35,-5.13,0.73,1.04,-0.51,-40.00,14.00,-62.00
179873.00,-10.09,1.04,-4.14,0.35,0.50,-0.22,-40.00,14.00,-62.00
179886.00,-9.50,-2.44,-3.40,0.10,0.21,-0.33,-40.00,20.00,-54.00
179897.00,-9.50,-2.44,-3.40,0.10,0.21,-0.33,-40.00,20.00,-54.00
179909.00,-9.48,-5.49,-5.29,-0.39,-0.09,-0.06,-40.00,20.00,-54.00
179921.00,-9.48,-5.49,-5.29,-0.39,-0.09,-0.06,-40.00,20.00,-54.00
179934.00,-8.93,-4.74,-3.65,-0.71,-0.82,0.80,-40.00,20.00,-54.00
179945.00,-8.80,-1.81,-0.82,-0.45,-1.09,1.27,-40.00,20.00,-54.00
179957.00,-8.80,-1.81,-0.82,-0.45,-1.09,1.27,-40.00,20.00,-54.00
179969.00,-9.68,0.87,-2.47,-0.45,-0.75,0.78,-40.00,20.00,-54.00
179982.00,-9.68,0.87,-2.47,-0.45,-0.75,0.78,-40.00,20.00,-54.00
179994.00,-9.12,-0.36,-1.55,-0.35,-0.54,-0.09,-40.00,20.00,-54.00
180006.00,-9.27,-2.33,-4.08,-0.19,-0.06,-0.69,-39.00,17.00,-65.00
180018.00,-9.27,-2.33,-4.08,-0.19,-0.06,-0.69,-39.00,17.00,-65.00
180031.00,-8.71,-0.27,-3.84,0.06,0.33,-0.58,-39.00,17.00,-65.00
180042.00,-8.71,-0.27,-3.84,0.06,0.33,-0.58,-39.00,17.00,-65.00
180054.00,-8.89,-0.18,-3.93,0.46,0.68,-0.50,-39.00,17.00,-65.00
180065.00,-9.43,0.80,-5.42,0.65,0.83,-0.38,-39.00,17.00,-65.00
180078.00,-9.43,0.80,-5.42,0.65,0.83,-0.38,-39.00,17.00,-65.00
180090.00,-10.14,0.63,-4.61,0.46,0.62,-0.23,-39.00,17.00,-65.00
180101.00,-10.14,0.63,-4.61,0.46,0.62,-0.23,-39.00,17.00,-65.00
180112.00,-9.78,-0.79,-3.01,0.03,0.22,-0.25,-39.00,17.00,-65.00
180117.00,-9.78,-0.79,-3.01,0.03,0.22,-0.25,-39.00,17.00,-65.00
180194.00,-10.05,-0.23,-1.44,-0.66,-1.01,0.68,-42.00,20.00,-57.00
180274.00,-10.01,5.14,-3.77,0.40,0.69,-0.26,-40.00,20.00,-62.00
180351.00,-9.36,-6.30,-4.58,-0.47,-0.29,-0.43,-40.00,20.00,-62.00
180442.00,-8.19,-0.53,-0.44,-0.66,-0.53,-0.03,-40.00,20.00,-62.00
180453.00,-8.53,-2.57,-2.80,-0.45,0.16,-0.52,-40.00,20.00,-62.00
180465.00,-8.40,-0.30,-5.19,0.03,0.67,-0.31,-40.00,20.00,-62.00
180477.00,-8.40,-0.30,-5.19,0.03,0.67,-0.31,-40.00,20.00,-62.00
180490.00,-8.92,1.80,-3.69,0.65,1.01,-0.17,-40.00,20.00,-62.00
180502.00,-8.92,1.80,-3.69,0.65,1.01,-0.17,-40.00,20.00,-62.00
180514.00,-10.01,0.31,-6.36,0.77,1.07,-0.26,-40.00,17.00,-57.00
180527.00,-10.26,2.82,-4.00,0.29,0.45,-0.11,-40.00,17.00,-57.00
180539.00,-10.26,2.82,-4.00,0.29,0.45,-0.11,-40.00,17.00,-57.00
180551.00,-9.85,-2.11,-3.95,0.15,0.26,-0.29,-40.00,17.00,-57.00
180562.00,-9.85,-2.11,-3.95,0.15,0.26,-0.29,-40.00,17.00,-57.00
180575.00,-9.91,-4.06,-5.47,-0.15,-0.15,0.17,-40.00,17.00,-57.00
180586.00,-8.74,-5.79,-1.92,-0.36,-0.89,0.82,-40.00,17.00,-57.00
180598.00,-8.74,-5.79,-1.92,-0.36,-0.89,0.82,-40.00,17.00,-57.00
180610.00,-9.33,-1.98,-0.49,-0.62,-1.15,0.93,-40.00,17.00,-57.00
180624.00,-9.33,-1.98,-0.49,-0.62,-1.15,0.93,-40.00,17.00,-57.00
180636.00,-9.25,-3.57,-0.75,-0.65,-0.87,0.31,-40.00,17.00,-57.00
180647.00,-9.40,-0.78,0.33,-0.55,-0.56,-0.23,-39.00,14.00,-59.00
180658.00,-9.40,-0.78,0.33,-0.55,-0.56,-0.23,-39.00,14.00,-59.00
180672.00,-8.45,-2.22,-4.63,-0.28,0.14,-0.72,-39.00,14.00,-59.00
180684.00,-8.45,-2.22,-4.63,-0.28,0.14,-0.72,-39.00,14.00,-59.00
180697.00,-8.64,0.96,-4.58,0.11,0.48,-0.47,-39.00,14.00,-59.00
180709.00,-9.12,1.87,-5.45,0.65,0.89,-0.52,-39.00,14.00,-59.00
180722.00,-9.12,1.87,-5.45,0.65,0.89,-0.52,-39.00,14.00,-59.00
180734.00,-10.30,0.22,-6.60,0.95,0.91,-0.50,-39.00,14.00,-59.00
180746.00,-10.02,2.28,-3.35,0.57,0.35,-0.16,-39.00,14.00,-59.00
180757.00,-10.02,2.28,-3.35,0.57,0.35,-0.16,-39.00,14.00,-59.00
180770.00,-9.96,-2.15,-2.78,0.56,0.14,-0.27,-39.00,23.00,-57.00
180782.00,-9.96,-2.15,-2.78,0.56,0.14,-0.27,-39.00,23.00,-57.00
180793.00,-10.35,-5.67,-3.18,0.20,-0.32,0.04,-39.00,23.00,-57.00
180805.00,-10.35,-5.67,-3.18,0.20,-0.32,0.04,-39.00,23.00,-57.00
180820.00,-9.28,-4.03,-1.85,-0.20,-1.10,0.81,-39.00,23.00,-57.00
180832.00,-8.93,-2.15,-0.75,-0.46,-1.28,0.87,-39.00,23.00,-57.00
180843.00,-8.93,-2.15,-0.75,-0.46,-1.28,0.87,-39.00,23.00,-57.00
180855.00,-9.67,-1.65,1.93,-0.66,-0.93,0.18,-39.00,23.00,-57.00
180868.00,-8.18,-1.78,-2.62,-0.56,-0.04,-0.43,-39.00,23.00,-57.00
180880.00,-8.18,-1.78,-2.62,-0.56,-0.04,-0.43,-39.00,23.00,-57.00
180892.00,-8.91,-2.02,-5.15,-0.31,0.51,-0.50,-40.00,23.00,-65.00
180904.00,-8.91,-2.02,-5.15,-0.31,0.51,-0.50,-40.00,23.00,-65.00
180917.00,-9.17,0.85,-5.64,0.21,0.77,-0.30,-40.00,23.00,-65.00
180928.00,-9.73,2.17,-4.80,0.64,0.87,-0.38,-40.00,23.00,-65.00
180940.00,-9.73,2.17,-4.80,0.64,0.87,-0.38,-40.00,23.00,-65.00
180951.00,-9.80,2.12,-4.00,0.81,0.82,-0.32,-40.00,23.00,-65.00
180964.00,-9.80,2.12,-4.00,0.81,0.82,-0.32,-40.00,23.00,-65.00
180976.00,-9.91,-0.86,-3.51,0.40,0.46,-0.50,-40.00,23.00,-65.00
180987.00,-9.63,-5.76,-3.45,-0.06,0.11,-0.44,-40.00,23.00,-65.00
180998.00,-9.63,-5.76,-3.45,-0.06,0.11,-0.44,-40.00,23.00,-65.00
181012.00,-9.52,-6.20,-4.76,-0.49,-0.44,0.54,-40.00,23.00,-65.00
181023.00,-9.52,-6.20,-4.76,-0.49,-0.44,0.54,-40.00,23.00,-65.00
181035.00,-9.24,-2.68,-1.49,-0.73,-1.11,1.28,-40.00,26.00,-62.00
181047.00,-9.32,-2.06,-0.64,-0.66,-1.02,1.01,-40.00,26.00,-62.00
181060.00,-9.32,-2.06,-0.64,-0.66,-1.02,1.01,-40.00,26.00,-62.00
181072.00,-8.91,-0.34,-1.00,-0.71,-0.71,0.40,-40.00,26.00,-62.00
181083.00,-8.91,-0.34,-1.00,-0.71,-0.71,0.40,-40.00,26.00,-62.00
181096.00,-8.94,-0.47,-3.86,-0.55,-0.15,-0.28,-40.00,26.00,-62.00
181108.00,-9.93,-0.42,-5.14,-0.19,0.30,-0.47,-40.00,26.00,-62.00
181119.00,-9.93,-0.42,-5.14,-0.19,0.30,-0.47,-40.00,26.00,-62.00
181131.00,-8.40,1.63,-3.10,0.29,0.53,-0.55,-40.00,26.00,-62.00
181145.00,-8.40,1.63,-3.10,0.29,0.53,-0.55,-40.00,26.00,-62.00
181156.00,-8.91,0.48,-4.02,0.81,1.05,-0.85,-42.00,23.00,-62.00
181168.00,-10.22,-0.96,-5.62,0.72,1.05,-0.72,-42.00,23.00,-62.00
181180.00,-10.22,-0.96,-5.62,0.72,1.05,-0.72,-42.00,23.00,-62.00
181193.00,-9.99,-0.61,-2.11,0.19,0.31,-0.48,-42.00,23.00,-62.00
181205.00,-9.99,-0.61,-2.11,0.19,0.31,-0.48,-42.00,23.00,-62.00
181216.00,-9.42,-6.05,-3.68,-0.22,0.09,-0.45,-42.00,23.00,-62.00
181227.00,-10.38,-4.29,-2.59,-0.46,-0.41,0.56,-42.00,23.00,-62.00
181241.00,-10.38,-4.29,-2.59,-0.46,-0.41,0.56,-42.00,23.00,-62.00
181252.00,-8.48,-4.92,-3.50,-0.71,-1.14,1.17,-42.00,23.00,-62.00
181264.00,-8.48,-4.92,-3.50,-0.71,-1.14,1.17,-42.00,23.00,-62.00
181276.00,-9.33,-1.92,-0.38,-0.74,-1.40,1.15,-40.00,17.00,-65.00
181289.00,-9.97,0.98,-1.66,-0.69,-0.98,0.52,-40.00,17.00,-65.00
181301.00,-9.97,0.98,-1.66,-0.69,-0.98,0.52,-40.00,17.00,-65.00
181312.00,-8.40,-1.41,-1.42,-0.46,-0.22,-0.24,-40.00,17.00,-65.00
181324.00,-8.40,-1.41,-1.42,-0.46,-0.22,-0.24,-40.00,17.00,-65.00
181337.00,-9.12,0.45,-4.85,-0.13,0.38,-0.38,-40.00,17.00,-65.00
181348.00,-10.00,2.57,-3.96,0.42,0.65,-0.55,-40.00,17.00,-65.00
181360.00,-10.00,2.57,-3.96,0.42,0.65,-0.55,-40.00,17.00,-65.00
181371.00,-8.08,0.04,-2.46,1.02,1.15,-0.89,-40.00,17.00,-65.00
181384.00,-8.08,0.04,-2.46,1.02,1.15,-0.89,-40.00,17.00,-65.00
181396.00,-9.59,-0.40,-4.29,0.93,1.14,-0.81,-39.00,26.00,-57.00
181407.00,-9.90,-2.21,-2.67,0.50,0.55,-0.62,-39.00,26.00,-57.00
181419.00,-9.90,-2.21,-2.67,0.50,0.55,-0.62,-39.00,26.00,-57.00
181432.00,-9.98,-5.54,-3.29,-0.09,0.06,-0.28,-39.00,26.00,-57.00
181443.00,-9.98,-5.54,-3.29,-0.09,0.06,-0.28,-39.00,26.00,-57.00
181455.00,-8.30,-8.40,-3.52,-0.42,-0.52,0.59,-39.00,26.00,-57.00
181466.00,-8.30,-8.40,-3.52,-0.42,-0.52,0.59,-39.00,26.00,-57.00
181479.00,-8.44,-4.23,-1.91,-0.94,-1.31,1.33,-39.00,26.00,-57.00
181490.00,-9.28,-0.59,-1.22,-0.88,-1.37,0.97,-39.00,26.00,-57.00
181501.00,-9.28,-0.59,-1.22,-0.88,-1.37,0.97,-39.00,26.00,-57.00
181513.00,-9.01,1.16,-0.79,-0.70,-1.05,-0.08,-39.00,26.00,-57.00
181526.00,-9.01,1.16,-0.79,-0.70,-1.05,-0.08,-39.00,26.00,-57.00
181537.00,-8.98,-2.69,-0.90,-0.47,-0.28,-0.93,-40.00,20.00,-70.00
181549.00,-8.63,-1.50,-4.01,-0.27,0.47,-0.73,-40.00,20.00,-70.00
181562.00,-8.63,-1.50,-4.01,-0.27,0.47,-0.73,-40.00,20.00,-70.00
181574.00,-9.31,1.19,-4.75,0.26,0.95,-0.39,-40.00,20.00,-70.00
181585.00,-9.31,1.19,-4.75,0.26,0.95,-0.39,-40.00,20.00,-70.00
181599.00,-9.43,1.52,-3.98,0.70,1.16,-0.52,-40.00,20.00,-70.00
181612.00,-10.36,-0.39,-5.62,0.71,0.99,-0.41,-40.00,20.00,-70.00
181624.00,-10.36,-0.39,-5.62,0.71,0.99,-0.41,-40.00,20.00,-70.00
181634.00,-10.16,-2.55,-3.20,0.09,0.20,-0.14,-40.00,20.00,-70.00
181646.00,-10.16,-2.55,-3.20,0.09,0.20,-0.14,-40.00,20.00,-70.00
181659.00,-9.31,-6.50,-5.47,-0.31,-0.41,0.31,-39.00,33.00,-65.00
181671.00,-9.68,-3.23,-0.96,-0.66,-1.36,1.20,-39.00,33.00,-65.00
181682.00,-9.68,-3.23,-0.96,-0.66,-1.36,1.20,-39.00,33.00,-65.00
181693.00,-7.90,-5.36,-1.92,-0.85,-1.41,1.31,-39.00,33.00,-65.00
181707.00,-9.79,-0.67,-0.45,-0.96,-1.10,1.11,-39.00,33.00,-65.00
181718.00,-9.79,-0.67,-0.45,-0.96,-1.10,1.11,-39.00,33.00,-65.00
181730.00,-10.19,-0.18,1.72,-0.66,-0.58,0.27,-39.00,33.00,-65.00
181742.00,-10.19,-0.18,1.72,-0.66,-0.58,0.27,-39.00,33.00,-65.00
181755.00,-8.37,-1.09,-1.54,-0.20,0.29,-0.54,-39.00,33.00,-65.00
181767.00,-9.04,-1.32,-2.98,0.42,0.90,-0.60,-37.00,33.00,-65.00
181778.00,-9.04,-1.32,-2.98,0.42,0.90,-0.60,-37.00,20.00,-68.00
181790.00,-9.19,-0.40,-5.12,0.73,1.31,-0.22,-37.00,20.00,-68.00
181803.00,-9.19,-0.40,-5.12,0.73,1.31,-0.22,-37.00,20.00,-68.00
181815.00,-9.97,2.25,-6.38,0.69,1.25,0.34,-37.00,20.00,-68.00
181826.00,-9.97,2.25,-6.38,0.69,1.25,0.34,-37.00,20.00,-68.00
181838.00,-10.75,3.99,-4.51,0.49,0.70,0.29,-37.00,20.00,-68.00
181851.00,-10.37,0.60,-2.65,0.03,0.20,-0.29,-37.00,20.00,-68.00
181863.00,-10.37,0.60,-2.65,0.03,0.20,-0.29,-37.00,20.00,-68.00
181875.00,-10.24,-4.74,-4.81,-0.35,-0.27,-0.15,-37.00,20.00,-68.00
181886.00,-10.24,-4.74,-4.81,-0.35,-0.27,-0.15,-37.00,20.00,-68.00
181899.00,-9.46,-2.53,-1.12,-0.47,-1.28,0.68,-39.00,20.00,-68.00
181911.00,-9.68,-1.27,-2.32,-0.54,-1.33,0.74,-39.00,20.00,-68.00
181922.00,-9.68,-1.27,-2.32,-0.54,-1.33,0.74,-39.00,20.00,-68.00
181934.00,-9.46,-1.33,-0.55,-0.62,-1.04,0.31,-39.00,20.00,-68.00
181947.00,-9.14,-0.68,0.78,-0.63,-0.49,-0.27,-39.00,20.00,-68.00
181958.00,-9.14,-0.68,0.78,-0.63,-0.49,-0.27,-39.00,20.00,-68.00
181970.00,-8.95,-0.48,-1.81,-0.22,0.37,-0.69,-39.00,20.00,-68.00
181982.00,-8.95,-0.48,-1.81,-0.22,0.37,-0.69,-39.00,20.00,-68.00
181994.00,-8.49,0.77,-4.06,0.60,0.98,-0.93,-39.00,20.00,-68.00
182006.00,-8.49,0.77,-4.06,0.60,0.98,-0.93,-39.00,20.00,-68.00
182018.00,-8.96,0.39,-4.69,1.41,1.30,-0.97,-39.00,20.00,-68.00
182031.00,-9.58,-1.69,-5.14,1.27,0.90,-0.57,-39.00,30.00,-65.00
182042.00,-9.58,-1.69,-5.14,1.27,0.90,-0.57,-39.00,30.00,-65.00
182054.00,-9.87,-0.74,-3.12,0.46,0.27,-0.12,-39.00,30.00,-65.00
182066.00,-9.87,-0.74,-3.12,0.46,0.27,-0.12,-39.00,30.00,-65.00
182080.00,-9.73,-3.35,-3.07,0.05,0.07,0.12,-39.00,30.00,-65.00
182091.00,-10.11,-2.54,-2.25,-0.55,-0.44,0.57,-39.00,30.00,-65.00
182103.00,-10.11,-2.54,-2.25,-0.55,-0.44,0.57,-39.00,30.00,-65.00
182114.00,-10.36,-2.30,-0.55,-0.64,-0.91,0.73,-39.00,30.00,-65.00
182127.00,-9.75,-3.62,0.65,-0.63,-1.17,0.58,-39.00,30.00,-65.00
182139.00,-9.75,-3.62,0.65,-0.63,-1.17,0.58,-39.00,30.00,-65.00
182150.00,-9.11,-1.66,-0.32,-0.68,-0.85,0.09,-39.00,20.00,-70.00
182162.00,-9.11,-1.66,-0.32,-0.68,-0.85,0.09,-39.00,20.00,-70.00
182175.00,-9.19,-1.76,-0.91,-0.57,0.04,-0.32,-39.00,20.00,-70.00
182186.00,-9.19,-1.76,-0.91,-0.57,0.04,-0.32,-39.00,20.00,-70.00
182198.00,-9.75,-0.29,-3.80,-0.39,0.75,-0.17,-39.00,20.00,-70.00
182210.00,-9.75,4.06,-6.36,0.16,1.02,-0.20,-39.00,20.00,-70.00
182223.00,-9.75,4.06,-6.36,0.16,1.02,-0.20,-39.00,20.00,-70.00
182234.00,-8.45,1.05,-3.75,0.75,1.07,-0.89,-39.00,20.00,-70.00
182246.00,-8.45,1.05,-3.75,0.75,1.07,-0.89,-39.00,20.00,-70.00
182258.00,-10.12,-1.91,-5.01,0.77,1.00,-0.99,-39.00,20.00,-70.00
182272.00,-9.58,-3.48,-2.25,0.38,0.27,-0.67,-40.00,33.00,-68.00
182283.00,-9.58,-3.48,-2.25,0.38,0.27,-0.67,-40.00,33.00,-68.00
182295.00,-9.67,-5.56,-2.79,-0.05,-0.11,-0.24,-40.00,33.00,-68.00
182307.00,-9.67,-5.56,-2.79,-0.05,-0.11,-0.24,-40.00,33.00,-68.00
182320.00,-9.94,-5.75,-4.61,-0.53,-0.62,0.53,-40.00,33.00,-68.00
182331.00,-9.28,-2.78,-1.89,-1.07,-1.58,1.21,-40.00,33.00,-68.00
182343.00,-9.28,-2.78,-1.89,-1.07,-1.58,1.21,-40.00,33.00,-68.00
182355.00,-9.35,0.22,-0.82,-0.94,-1.67,1.05,-40.00,33.00,-68.00
182368.00,-9.50,-0.52,1.35,-0.68,-1.12,0.31,-40.00,33.00,-68.00
182380.00,-9.50,-0.52,1.35,-0.68,-1.12,0.31,-40.00,33.00,-68.00
182391.00,-8.65,-1.55,-0.33,-0.43,-0.35,-0.46,-39.00,26.00,-76.00
182403.00,-8.65,-1.55,-0.33,-0.43,-0.35,-0.46,-39.00,26.00,-76.00
182416.00,-8.68,-1.53,-2.22,-0.21,0.46,-0.66,-39.00,26.00,-76.00
182427.00,-8.68,-1.53,-2.22,-0.21,0.46,-0.66,-39.00,26.00,-76.00
182439.00,-9.18,-1.45,-2.94,0.07,1.02,-0.67,-39.00,26.00,-76.00
182451.00,-8.93,-1.70,-3.87,0.28,1.45,-0.47,-39.00,26.00,-76.00
182464.00,-8.93,-1.70,-3.87,0.28,1.45,-0.47,-39.00,26.00,-76.00
182475.00,-10.31,0.60,-5.71,0.26,1.22,0.20,-39.00,26.00,-76.00
182487.00,-10.31,0.60,-5.71,0.26,1.22,0.20,-39.00,26.00,-76.00
182498.00,-10.12,2.41,-2.00,0.06,0.51,0.33,-39.00,26.00,-76.00
182511.00,-10.53,-1.43,-5.32,-0.06,0.34,0.03,-39.00,26.00,-76.00
182522.00,-10.53,-1.43,-5.32,-0.06,0.34,0.03,-39.00,26.00,-76.00
182534.00,-9.52,-4.54,-6.50,-0.50,-0.46,0.35,-39.00,23.00,-62.00
182538.00,-9.52,-4.54,-6.50,-0.50,-0.46,0.35,-39.00,23.00,-62.00
182615.00,-9.20,-0.46,-1.70,-0.76,0.01,-0.33,-39.00,23.00,-62.00
182695.00,-10.40,-0.98,-4.41,1.01,0.92,-0.88,-37.00,23.00,-70.00
182772.00,-8.37,-5.24,-2.68,-1.11,-1.16,1.01,-37.00,26.00,-68.00
182866.00,-8.27,0.69,-3.18,-0.32,0.41,-0.87,-37.00,26.00,-68.00
182877.00,-8.71,1.72,-4.37,0.40,0.99,-0.88,-37.00,26.00,-68.00
182889.00,-10.00,0.33,-4.56,1.10,1.38,-0.89,-37.00,26.00,-68.00
182901.00,-10.00,0.33,-4.56,1.10,1.38,-0.89,-37.00,26.00,-68.00
182914.00,-10.08,-2.30,-4.71,0.82,0.94,-0.60,-40.00,30.00,-68.00
182925.00,-10.08,-2.30,-4.71,0.82,0.94,-0.60,-40.00,30.00,-68.00
182937.00,-10.48,-2.06,-3.10,-0.14,0.13,-0.17,-40.00,30.00,-68.00
182951.00,-10.20,-4.66,-4.32,-0.68,-0.49,0.24,-40.00,30.00,-68.00
182964.00,-10.20,-4.66,-4.32,-0.68,-0.49,0.24,-40.00,30.00,-68.00
182975.00,-8.68,-2.51,-2.23,-0.98,-1.30,0.70,-40.00,30.00,-68.00
182987.00,-8.68,-2.51,-2.23,-0.98,-1.30,0.70,-40.00,30.00,-68.00
182999.00,-9.57,-1.31,-1.84,-0.95,-1.28,0.46,-40.00,30.00,-68.00
183011.00,-9.30,-0.60,-0.29,-0.80,-0.89,0.05,-40.00,30.00,-68.00
183023.00,-9.30,-0.60,-0.29,-0.80,-0.89,0.05,-40.00,30.00,-68.00
183035.00,-9.00,-1.43,-2.35,-0.55,-0.33,-0.49,-36.00,30.00,-70.00
183046.00,-9.00,-1.43,-2.35,-0.55,-0.33,-0.49,-36.00,30.00,-70.00
183060.00,-8.54,-2.67,-1.68,-0.30,0.13,-0.65,-36.00,30.00,-70.00
183071.00,-8.44,1.25,-3.68,-0.09,0.71,-0.66,-36.00,30.00,-70.00
183083.00,-8.44,1.25,-3.68,-0.09,0.71,-0.66,-36.00,30.00,-70.00
183095.00,-9.56,0.88,-5.27,0.53,1.22,-0.74,-36.00,30.00,-70.00
183108.00,-9.80,-2.49,-5.59,1.02,1.15,-0.48,-36.00,30.00,-70.00
183119.00,-9.80,-2.49,-5.59,1.02,1.15,-0.48,-36.00,30.00,-70.00
