time,ax,ay,az,gx,gy,gz,mx,my,mz
227840.00,-14.34,-1.94,-0.00,1.61,0.80,0.41,-37.00,33.00,-50.00
227852.00,-13.46,-7.36,8.46,1.17,1.60,0.28,-37.00,33.00,-50.00
227865.00,-5.08,-5.68,-2.17,-0.87,3.49,0.81,-39.00,28.00,-50.00
227876.00,-5.08,-5.68,-2.17,-0.87,3.49,0.81,-39.00,28.00,-46.00
227888.00,-5.50,0.63,-11.53,-1.65,3.14,1.34,-39.00,28.00,-46.00
227898.00,-5.50,0.63,-11.53,-1.65,3.14,1.34,-39.00,28.00,-46.00
227912.00,-3.82,7.35,-9.74,-1.40,1.01,1.12,-39.00,28.00,-46.00
227924.00,-3.82,7.35,-9.74,-1.40,1.01,1.12,-39.00,28.00,-46.00
227935.00,-7.40,2.77,-5.98,-0.34,-0.64,-0.38,-39.00,28.00,-46.00
227947.00,-8.05,0.18,-6.08,0.20,-0.80,-0.42,-39.00,28.00,-46.00
227960.00,-8.05,0.18,-6.08,0.20,-0.80,-0.42,-39.00,28.00,-46.00
227972.00,-9.58,3.28,-5.10,0.15,-0.77,0.31,-39.00,28.00,-46.00
227984.00,-9.58,3.28,-5.10,0.15,-0.77,0.31,-39.00,28.00,-46.00
227995.00,-10.58,3.20,-3.91,0.27,-0.62,0.19,-40.00,26.00,-40.00
228009.00,-8.20,1.94,-5.54,0.45,-0.16,0.06,-40.00,26.00,-40.00
228021.00,-8.20,1.94,-5.54,0.45,-0.16,0.06,-40.00,26.00,-40.00
228033.00,-8.34,-0.17,-4.56,0.70,-0.33,0.09,-40.00,26.00,-40.00
228045.00,-8.34,-0.17,-4.56,0.70,-0.33,0.09,-40.00,26.00,-40.00
228058.00,-10.01,-0.03,-2.99,0.83,-0.46,0.40,-40.00,26.00,-40.00
228070.00,-10.89,0.57,-2.69,0.67,-0.38,0.38,-40.00,26.00,-40.00
228082.00,-10.89,0.57,-2.69,0.67,-0.38,0.38,-40.00,26.00,-40.00
228093.00,-10.22,-0.80,-1.96,0.49,-0.32,-0.05,-40.00,26.00,-40.00
228106.00,-9.19,-1.99,-2.89,0.29,-0.19,-0.17,-42.00,22.00,-42.00
228118.00,-9.19,-1.99,-2.89,0.29,-0.19,-0.17,-42.00,22.00,-42.00
228130.00,-8.92,-0.84,-3.77,0.15,-0.18,0.12,-42.00,22.00,-42.00
228142.00,-8.92,-0.84,-3.77,0.15,-0.18,0.12,-42.00,22.00,-42.00
228155.00,-10.32,0.44,-3.31,0.04,-0.27,0.28,-42.00,22.00,-42.00
228167.00,-9.76,1.23,-3.64,-0.04,-0.15,0.18,-42.00,22.00,-42.00
228179.00,-9.76,1.23,-3.64,-0.04,-0.15,0.18,-42.00,22.00,-42.00
228191.00,-9.46,0.87,-4.31,-0.20,-0.17,-0.14,-42.00,22.00,-42.00
228205.00,-9.82,1.20,-2.84,-0.34,-0.46,-0.39,-42.00,22.00,-42.00
228217.00,-9.82,1.20,-2.84,-0.34,-0.46,-0.39,-42.00,22.00,-42.00
228228.00,-9.45,-0.01,-4.08,-0.34,-0.30,-0.62,-39.00,26.00,-44.00
228240.00,-9.45,-0.01,-4.08,-0.34,-0.30,-0.62,-39.00,26.00,-44.00
228253.00,-9.64,-0.58,-3.49,-0.37,-0.35,-0.65,-39.00,26.00,-44.00
228264.00,-9.64,-0.58,-3.49,-0.37,-0.35,-0.65,-39.00,26.00,-44.00
228276.00,-9.61,-0.53,-2.43,-0.43,-0.42,-0.67,-39.00,26.00,-44.00
228288.00,-9.72,0.13,-2.98,-0.48,-0.27,-0.74,-39.00,26.00,-44.00
228301.00,-9.72,0.13,-2.98,-0.48,-0.27,-0.74,-39.00,26.00,-44.00
228313.00,-9.66,-0.93,-1.26,-0.53,-0.19,-1.13,-39.00,26.00,-44.00
228325.00,-8.07,-0.57,-1.76,-0.47,-0.09,-1.54,-39.00,26.00,-44.00
228338.00,-8.07,-0.57,-1.76,-0.47,-0.09,-1.54,-39.00,26.00,-44.00
228349.00,-7.93,-2.77,-3.57,-0.21,0.04,-1.45,-39.00,26.00,-44.00
228361.00,-7.93,-2.77,-3.57,-0.21,0.04,-1.45,-39.00,26.00,-44.00
228373.00,-9.11,-1.23,-2.57,-0.08,0.17,-1.12,-39.00,35.00,-46.00
228386.00,-9.42,-0.73,-3.67,0.26,0.34,-0.89,-39.00,35.00,-46.00
228398.00,-9.42,-0.73,-3.67,0.26,0.34,-0.89,-39.00,35.00,-46.00
228409.00,-10.24,0.37,-4.76,0.25,0.42,-0.76,-39.00,35.00,-46.00
228421.00,-10.24,0.37,-4.76,0.25,0.42,-0.76,-39.00,35.00,-46.00
228434.00,-9.87,-0.38,-2.69,0.48,0.44,-0.72,-39.00,35.00,-46.00
228446.00,-10.37,-1.52,-5.03,0.40,0.50,-0.67,-39.00,35.00,-46.00
228458.00,-10.37,-1.52,-5.03,0.40,0.50,-0.67,-39.00,35.00,-46.00
228469.00,-9.37,-2.97,-2.79,0.29,0.18,-0.48,-39.00,35.00,-46.00
228482.00,-9.37,-2.97,-2.79,0.29,0.18,-0.48,-39.00,35.00,-46.00
228494.00,-9.11,-3.38,-2.86,-0.03,0.03,-0.26,-37.00,42.00,-42.00
228506.00,-9.17,-2.74,-2.86,-0.10,0.06,-0.06,-37.00,42.00,-42.00
228519.00,-9.17,-2.74,-2.86,-0.10,0.06,-0.06,-37.00,42.00,-42.00
228533.00,-9.14,-2.47,-3.29,-0.02,0.14,0.05,-37.00,42.00,-42.00
228544.00,-9.14,-2.47,-3.29,-0.02,0.14,0.05,-37.00,42.00,-42.00
228556.00,-9.14,-2.49,-3.53,0.04,0.17,0.11,-37.00,42.00,-42.00
228567.00,-9.23,-1.79,-3.70,-0.03,0.13,0.14,-37.00,42.00,-42.00
228580.00,-9.23,-1.79,-3.70,-0.03,0.13,0.14,-37.00,42.00,-42.00
228592.00,-9.24,-1.67,-3.87,-0.03,0.08,0.09,-37.00,42.00,-42.00
228603.00,-9.24,-1.67,-3.87,-0.03,0.08,0.09,-37.00,42.00,-42.00
228614.00,-9.22,-1.89,-3.69,-0.01,0.01,0.01,-37.00,40.00,-44.00
228628.00,-9.13,-2.41,-3.42,0.02,-0.03,-0.02,-37.00,40.00,-44.00
228640.00,-9.13,-2.41,-3.42,0.02,-0.03,-0.02,-37.00,40.00,-44.00
228652.00,-9.13,-2.41,-3.32,0.03,-0.02,0.02,-37.00,40.00,-44.00
228663.00,-9.13,-2.41,-3.32,0.03,-0.02,0.02,-37.00,40.00,-44.00
228676.00,-9.15,-2.08,-3.47,0.07,-0.00,0.06,-37.00,40.00,-44.00
228688.00,-8.78,-1.47,-2.24,0.10,0.11,0.08,-37.00,40.00,-44.00
228700.00,-8.78,-1.47,-2.24,0.10,0.11,0.08,-37.00,40.00,-44.00
228711.00,-10.12,-0.22,-4.56,0.04,0.60,0.05,-37.00,40.00,-44.00
228725.00,-10.12,-0.22,-4.56,0.04,0.60,0.05,-37.00,40.00,-44.00
228736.00,-9.63,-2.36,-4.99,0.15,0.35,-0.08,-37.00,42.00,-44.00
228748.00,-9.18,-2.00,-2.53,0.08,-0.03,-0.04,-37.00,42.00,-44.00
228760.00,-9.18,-2.00,-2.53,0.08,-0.03,-0.04,-37.00,42.00,-44.00
228773.00,-9.18,-2.24,-3.31,0.03,0.06,-0.06,-37.00,42.00,-44.00
228785.00,-9.18,-2.24,-3.31,0.03,0.06,-0.06,-37.00,42.00,-44.00
228797.00,-9.26,-1.73,-3.72,-0.00,0.08,-0.04,-37.00,42.00,-44.00
228809.00,-9.04,-2.61,-3.68,0.12,0.06,-0.12,-37.00,42.00,-44.00
228822.00,-9.04,-2.61,-3.68,0.12,0.06,-0.12,-37.00,42.00,-44.00
228834.00,-9.01,-2.88,-3.44,0.08,0.03,-0.08,-37.00,42.00,-44.00
228845.00,-9.01,-2.88,-3.44,0.08,0.03,-0.08,-37.00,42.00,-44.00
228858.00,-9.06,-2.47,-3.35,-0.03,0.02,-0.01,-37.00,42.00,-44.00
228870.00,-9.16,-1.92,-3.52,-0.10,0.06,0.02,-37.00,40.00,-44.00
228882.00,-9.16,-1.92,-3.52,-0.10,0.06,0.02,-37.00,40.00,-44.00
228894.00,-9.13,-1.95,-3.84,-0.09,0.08,-0.02,-37.00,40.00,-44.00
228907.00,-9.12,-2.00,-3.72,-0.08,0.05,-0.07,-37.00,40.00,-44.00
228919.00,-9.12,-2.00,-3.72,-0.08,0.05,-0.07,-37.00,40.00,-44.00
228931.00,-9.06,-2.47,-3.68,-0.06,0.04,-0.09,-37.00,40.00,-44.00
228942.00,-9.06,-2.47,-3.68,-0.06,0.04,-0.09,-37.00,40.00,-44.00
228955.00,-9.18,-2.87,-3.85,-0.07,0.02,-0.04,-37.00,40.00,-44.00
228966.00,-9.06,-1.15,-3.22,-0.10,-0.06,0.17,-37.00,40.00,-44.00
228978.00,-9.06,-1.15,-3.22,-0.10,-0.06,0.17,-37.00,40.00,-44.00
228990.00,-8.96,-2.49,-3.96,-0.08,0.02,-0.01,-37.00,40.00,-44.00
229003.00,-8.96,-2.49,-3.96,-0.08,0.02,-0.01,-37.00,40.00,-44.00
229015.00,-9.07,-2.38,-3.82,-0.07,0.02,-0.04,-37.00,40.00,-44.00
229027.00,-9.04,-2.37,-3.64,-0.05,-0.00,-0.00,-37.00,40.00,-44.00
229038.00,-9.04,-2.37,-3.64,-0.05,-0.00,-0.00,-37.00,40.00,-44.00
229051.00,-9.03,-2.48,-3.62,-0.08,0.00,0.02,-37.00,40.00,-44.00
229063.00,-9.03,-2.48,-3.62,-0.08,0.00,0.02,-37.00,40.00,-44.00
229074.00,-9.06,-2.26,-3.63,-0.11,0.01,0.06,-37.00,40.00,-44.00
229086.00,-9.06,-2.26,-3.63,-0.11,0.01,0.06,-37.00,40.00,-44.00
229099.00,-9.09,-2.13,-3.69,-0.11,0.02,0.07,-37.00,40.00,-44.00
229110.00,-9.10,-2.07,-3.76,-0.06,0.03,0.06,-37.00,40.00,-42.00
229122.00,-9.10,-2.07,-3.76,-0.06,0.03,0.06,-37.00,40.00,-42.00
229134.00,-9.09,-2.23,-3.71,0.00,0.02,0.05,-37.00,40.00,-42.00
229147.00,-9.03,-2.51,-3.68,-0.01,0.02,0.06,-37.00,40.00,-42.00
229159.00,-9.03,-2.51,-3.68,-0.01,0.02,0.06,-37.00,40.00,-42.00
229170.00,-9.02,-2.58,-3.74,-0.04,0.01,0.12,-37.00,40.00,-42.00
229182.00,-9.02,-2.58,-3.74,-0.04,0.01,0.12,-37.00,40.00,-42.00
229195.00,-9.06,-2.37,-3.69,-0.06,0.00,0.19,-37.00,40.00,-42.00
229206.00,-9.10,-2.10,-3.55,-0.09,-0.00,0.24,-37.00,40.00,-42.00
229218.00,-9.10,-2.10,-3.55,-0.09,-0.00,0.24,-37.00,40.00,-42.00
229229.00,-9.14,-1.87,-3.61,-0.12,0.01,0.25,-37.00,38.00,-42.00
229242.00,-9.14,-1.87,-3.61,-0.12,0.01,0.25,-37.00,38.00,-42.00
229254.00,-9.18,-1.64,-3.63,-0.12,0.03,0.22,-37.00,38.00,-42.00
229265.00,-9.18,-1.64,-3.63,-0.12,0.03,0.22,-37.00,38.00,-42.00
229277.00,-9.16,-1.67,-3.69,-0.10,0.04,0.18,-37.00,38.00,-42.00
229290.00,-9.13,-1.95,-3.68,-0.07,0.06,0.14,-37.00,38.00,-42.00
229301.00,-9.13,-1.95,-3.68,-0.07,0.06,0.14,-37.00,38.00,-42.00
229313.00,-9.13,-1.82,-3.75,-0.07,0.06,0.14,-37.00,38.00,-42.00
229325.00,-9.13,-1.82,-3.75,-0.07,0.06,0.14,-37.00,38.00,-42.00
229338.00,-9.18,-1.57,-3.87,-0.05,0.06,0.13,-37.00,38.00,-42.00
229350.00,-9.20,-1.44,-3.80,-0.01,0.04,0.08,-37.00,38.00,-42.00
229362.00,-9.20,-1.44,-3.80,-0.01,0.04,0.08,-37.00,38.00,-42.00
229376.00,-9.17,-1.61,-3.86,0.00,0.02,0.02,-40.00,38.00,-42.00
229388.00,-9.15,-1.71,-3.80,0.01,0.00,-0.02,-40.00,38.00,-42.00
229399.00,-9.15,-1.71,-3.80,0.01,0.00,-0.02,-40.00,38.00,-42.00
229411.00,-9.13,-1.88,-3.70,0.02,-0.00,-0.03,-40.00,38.00,-42.00
229424.00,-9.13,-1.88,-3.70,0.02,-0.00,-0.03,-40.00,38.00,-42.00
229436.00,-9.12,-2.04,-3.63,0.01,0.00,-0.02,-40.00,38.00,-42.00
229448.00,-9.12,-2.05,-3.75,-0.02,0.01,0.01,-40.00,38.00,-42.00
229460.00,-9.12,-2.05,-3.75,-0.02,0.01,0.01,-40.00,38.00,-42.00
229473.00,-9.13,-1.86,-3.75,-0.02,0.01,0.04,-40.00,38.00,-42.00
229485.00,-9.13,-1.86,-3.75,-0.02,0.01,0.04,-40.00,38.00,-42.00
229497.00,-9.16,-1.71,-3.75,-0.00,0.01,0.04,-37.00,40.00,-42.00
229508.00,-9.16,-1.75,-3.70,0.02,0.02,0.02,-37.00,40.00,-42.00
229521.00,-9.16,-1.75,-3.70,0.02,0.02,0.02,-37.00,40.00,-42.00
229533.00,-9.13,-1.90,-3.77,0.01,0.02,0.01,-37.00,40.00,-42.00
229544.00,-9.13,-1.90,-3.77,0.01,0.02,0.01,-37.00,40.00,-42.00
229556.00,-9.13,-1.93,-3.78,-0.01,0.02,0.02,-37.00,40.00,-42.00
229570.00,-9.14,-1.95,-3.67,-0.02,0.01,0.04,-37.00,40.00,-42.00
229582.00,-9.14,-1.95,-3.67,-0.02,0.01,0.04,-37.00,40.00,-42.00
229593.00,-9.14,-1.74,-3.73,-0.03,0.01,0.05,-37.00,40.00,-42.00
229605.00,-9.14,-1.74,-3.73,-0.03,0.01,0.05,-37.00,40.00,-42.00
229619.00,-9.23,-1.26,-3.76,-0.02,0.01,0.03,-39.00,38.00,-42.00
229630.00,-9.29,-0.77,-3.62,-0.01,0.00,-0.07,-39.00,38.00,-42.00
229642.00,-9.29,-0.77,-3.62,-0.01,0.00,-0.07,-39.00,38.00,-42.00
229654.00,-9.96,-1.07,-4.39,-0.13,-0.01,-0.25,-39.00,38.00,-42.00
229658.00,-9.96,-1.07,-4.39,-0.13,-0.01,-0.25,-39.00,38.00,-42.00
229736.00,-7.80,-4.87,-0.09,-1.09,-1.16,0.18,-39.00,42.00,-48.00
229815.00,-9.56,-0.84,-3.39,0.02,-0.07,0.02,-39.00,42.00,-48.00
229893.00,-9.55,-1.69,-2.27,0.03,0.02,0.15,-39.00,36.00,-53.00
229984.00,-9.68,-0.81,-2.77,-0.00,0.06,0.14,-39.00,36.00,-53.00
229996.00,-9.87,-0.80,-2.44,0.13,0.10,0.09,-36.00,38.00,-50.00
230008.00,-10.66,-1.59,-2.78,0.63,0.30,0.09,-36.00,38.00,-50.00
230019.00,-10.66,-1.59,-2.78,0.63,0.30,0.09,-36.00,38.00,-50.00
230032.00,-15.06,-2.64,2.55,1.07,0.48,0.10,-36.00,38.00,-50.00
230044.00,-15.06,-2.64,2.55,1.07,0.48,0.10,-36.00,38.00,-50.00
230054.00,-10.69,-3.79,5.49,-0.11,1.52,-0.22,-36.00,38.00,-50.00
230066.00,-10.69,-3.79,5.49,-0.11,1.52,-0.22,-36.00,38.00,-50.00
230079.00,-3.92,-6.84,-6.46,-1.44,2.89,-0.30,-36.00,38.00,-50.00
230091.00,-5.99,-3.75,-7.19,-1.80,1.41,0.80,-36.00,38.00,-50.00
230103.00,-5.99,-3.75,-7.19,-1.80,1.41,0.80,-36.00,38.00,-50.00
230115.00,-7.65,1.87,-4.42,-1.74,0.41,1.56,-37.00,33.00,-42.00
230128.00,-7.92,2.33,-6.95,-1.32,0.44,1.31,-37.00,33.00,-42.00
230140.00,-7.92,2.33,-6.95,-1.32,0.44,1.31,-37.00,33.00,-42.00
230152.00,-8.85,3.35,-5.54,-0.92,0.13,0.98,-37.00,33.00,-42.00
230163.00,-8.85,3.35,-5.54,-0.92,0.13,0.98,-37.00,33.00,-42.00
230176.00,-8.68,2.86,-6.04,-0.53,0.05,0.56,-37.00,33.00,-42.00
230188.00,-8.58,2.20,-5.78,-0.14,-0.18,0.26,-37.00,33.00,-42.00
230199.00,-8.58,2.20,-5.78,-0.14,-0.18,0.26,-37.00,33.00,-42.00
230211.00,-9.16,1.23,-4.45,0.18,-0.44,0.19,-37.00,33.00,-42.00
230224.00,-9.16,1.23,-4.45,0.18,-0.44,0.19,-37.00,33.00,-42.00
230236.00,-9.66,1.61,-4.00,0.40,-0.45,0.24,-37.00,33.00,-42.00
230247.00,-9.31,0.67,-3.88,0.48,-0.46,0.05,-39.00,33.00,-42.00
230259.00,-9.31,0.67,-3.88,0.48,-0.46,0.05,-39.00,31.00,-40.00
230272.00,-9.06,-0.47,-3.65,0.44,-0.55,-0.02,-39.00,31.00,-40.00
230284.00,-9.06,-0.47,-3.65,0.44,-0.55,-0.02,-39.00,31.00,-40.00
230296.00,-9.32,-0.46,-3.39,0.37,-0.62,0.05,-39.00,31.00,-40.00
230307.00,-9.32,-0.46,-3.39,0.37,-0.62,0.05,-39.00,31.00,-40.00
230320.00,-10.13,0.03,-2.85,0.31,-0.64,0.08,-39.00,31.00,-40.00
230332.00,-9.84,0.68,-3.12,0.22,-0.53,0.01,-39.00,31.00,-40.00
230343.00,-9.84,0.68,-3.12,0.22,-0.53,0.01,-39.00,31.00,-40.00
230355.00,-8.60,1.13,-4.74,0.16,-0.57,-0.20,-39.00,31.00,-40.00
230368.00,-10.56,0.66,-4.09,0.20,-0.94,-0.48,-37.00,26.00,-48.00
230379.00,-10.56,0.66,-4.09,0.20,-0.94,-0.48,-37.00,26.00,-48.00
230391.00,-10.43,-1.18,0.55,-0.18,-1.06,-0.64,-37.00,26.00,-48.00
230403.00,-10.43,-1.18,0.55,-0.18,-1.06,-0.64,-37.00,26.00,-48.00
230417.00,-9.38,-2.11,-1.51,-0.41,-0.29,-0.66,-37.00,26.00,-48.00
230428.00,-9.15,-3.57,-2.57,-0.48,-0.11,-0.62,-37.00,26.00,-48.00
230440.00,-9.15,-3.57,-2.57,-0.48,-0.11,-0.62,-37.00,26.00,-48.00
230453.00,-8.65,-4.95,-2.74,-0.50,0.06,-0.30,-37.00,26.00,-48.00
230465.00,-8.65,-4.95,-2.74,-0.50,0.06,-0.30,-37.00,26.00,-48.00
230477.00,-9.30,0.65,-1.52,-0.51,0.27,0.09,-37.00,26.00,-48.00
230488.00,-8.79,0.40,-2.92,-0.23,0.60,-0.17,-40.00,35.00,-46.00
230501.00,-8.79,0.40,-2.92,-0.23,0.60,-0.17,-40.00,35.00,-46.00
230513.00,-8.79,-2.01,-5.09,0.24,0.69,-0.32,-40.00,35.00,-46.00
230525.00,-8.79,-2.01,-5.09,0.24,0.69,-0.32,-40.00,35.00,-46.00
230537.00,-8.72,3.59,-0.88,0.26,0.55,-0.32,-40.00,35.00,-46.00
230551.00,-10.40,0.27,-5.42,0.73,1.02,-0.92,-40.00,35.00,-46.00
230562.00,-10.40,0.27,-5.42,0.73,1.02,-0.92,-40.00,35.00,-46.00
230574.00,-9.14,-1.81,-3.76,0.77,0.66,-0.84,-40.00,35.00,-46.00
230586.00,-9.14,-1.81,-3.76,0.77,0.66,-0.84,-40.00,35.00,-46.00
230599.00,-8.57,-1.86,-1.87,0.34,0.22,-0.58,-40.00,35.00,-46.00
230611.00,-9.61,-2.07,-4.06,0.01,0.26,-0.43,-37.00,38.00,-42.00
230623.00,-9.61,-2.07,-4.06,0.01,0.26,-0.43,-37.00,38.00,-42.00
230634.00,-9.26,-2.54,-3.12,-0.07,0.09,-0.33,-37.00,38.00,-42.00
230647.00,-9.26,-2.54,-3.12,-0.07,0.09,-0.33,-37.00,38.00,-42.00
230659.00,-9.11,-3.06,-2.91,-0.10,0.07,-0.15,-37.00,38.00,-42.00
230670.00,-9.22,-2.03,-3.30,-0.23,0.10,0.09,-37.00,38.00,-42.00
230682.00,-9.22,-2.03,-3.30,-0.23,0.10,0.09,-37.00,38.00,-42.00
230695.00,-9.29,-1.19,-3.87,-0.26,0.13,0.20,-37.00,38.00,-42.00
230706.00,-9.29,-1.19,-3.87,-0.26,0.13,0.20,-37.00,38.00,-42.00
230718.00,-9.41,-0.29,-4.22,-0.21,0.10,0.19,-37.00,38.00,-42.00
230729.00,-9.32,-0.72,-4.12,-0.05,0.05,0.06,-37.00,38.00,-42.00
230742.00,-9.32,-0.72,-4.12,-0.05,0.05,0.06,-37.00,38.00,-42.00
230753.00,-9.25,-1.29,-3.72,0.04,0.00,-0.02,-40.00,40.00,-42.00
230764.00,-9.25,-1.29,-3.72,0.04,0.00,-0.02,-40.00,40.00,-42.00
230776.00,-9.25,-1.38,-3.45,0.06,0.01,-0.00,-40.00,40.00,-42.00
230791.00,-9.28,-1.26,-3.53,0.02,0.04,0.04,-40.00,40.00,-42.00
230802.00,-9.28,-1.26,-3.53,0.02,0.04,0.04,-40.00,40.00,-42.00
230814.00,-9.29,-1.09,-3.70,-0.06,0.06,0.05,-40.00,40.00,-42.00
230826.00,-9.29,-1.09,-3.70,-0.06,0.06,0.05,-40.00,40.00,-42.00
230839.00,-9.31,-0.85,-3.87,-0.13,0.04,0.04,-40.00,40.00,-42.00
230851.00,-9.32,-0.88,-3.84,-0.10,0.02,-0.01,-40.00,40.00,-42.00
230863.00,-9.32,-0.88,-3.84,-0.10,0.02,-0.01,-40.00,40.00,-42.00
230874.00,-9.29,-1.15,-3.69,-0.07,0.01,-0.05,-39.00,38.00,-42.00
230887.00,-9.29,-1.15,-3.69,-0.07,0.01,-0.05,-39.00,38.00,-42.00
230899.00,-9.54,-1.97,-4.72,-0.08,-0.01,-0.03,-39.00,38.00,-42.00
230910.00,-8.89,-1.52,-3.21,-0.03,-0.29,0.27,-39.00,38.00,-42.00
230922.00,-8.89,-1.52,-3.21,-0.03,-0.29,0.27,-39.00,38.00,-42.00
230935.00,-9.20,-0.62,-3.31,-0.15,-0.25,0.22,-39.00,38.00,-42.00
230947.00,-9.20,-0.62,-3.31,-0.15,-0.25,0.22,-39.00,38.00,-42.00
230959.00,-9.26,-1.08,-3.41,-0.11,-0.10,0.02,-39.00,38.00,-42.00
230974.00,-9.38,-1.18,-3.39,-0.15,-0.09,0.02,-39.00,38.00,-42.00
230985.00,-9.38,-1.18,-3.39,-0.15,-0.09,0.02,-39.00,38.00,-42.00
230997.00,-9.18,-1.90,-3.63,-0.18,-0.12,0.08,-37.00,38.00,-40.00
231008.00,-9.54,-1.98,-5.42,-0.21,-0.33,0.27,-37.00,38.00,-40.00
231021.00,-9.54,-1.98,-5.42,-0.21,-0.33,0.27,-37.00,38.00,-40.00
231033.00,-9.40,-0.95,-2.64,-0.44,-0.50,0.36,-37.00,38.00,-40.00
231044.00,-9.40,-0.95,-2.64,-0.44,-0.50,0.36,-37.00,38.00,-40.00
231056.00,-9.26,-2.89,-3.88,-0.41,-0.48,0.43,-37.00,38.00,-40.00
231069.00,-10.15,0.16,-2.84,-0.73,-0.64,0.64,-37.00,38.00,-40.00
231081.00,-10.15,0.16,-2.84,-0.73,-0.64,0.64,-37.00,38.00,-40.00
231093.00,-9.38,0.32,-7.03,-0.72,-0.74,0.55,-37.00,38.00,-40.00
231105.00,-9.38,0.32,-7.03,-0.72,-0.74,0.55,-37.00,38.00,-40.00
231118.00,-8.53,-0.78,-3.15,-0.85,-0.98,0.53,-39.00,33.00,-46.00
231130.00,-9.06,-0.49,-5.95,-0.71,-0.76,0.25,-39.00,33.00,-46.00
231142.00,-9.06,-0.49,-5.95,-0.71,-0.76,0.25,-39.00,33.00,-46.00
231154.00,-9.26,0.46,-6.16,-0.63,-0.48,-0.05,-39.00,33.00,-46.00
231167.00,-9.26,0.46,-6.16,-0.63,-0.48,-0.05,-39.00,33.00,-46.00
231179.00,-9.43,0.83,-2.07,-0.41,-0.54,-0.36,-39.00,33.00,-46.00
231190.00,-9.19,-0.58,-1.71,-0.29,-0.46,-0.70,-39.00,33.00,-46.00
231201.00,-9.19,-0.58,-1.71,-0.29,-0.46,-0.70,-39.00,33.00,-46.00
231215.00,-9.65,-0.38,-3.08,-0.19,-0.30,-0.78,-39.00,33.00,-46.00
231226.00,-9.65,-0.38,-3.08,-0.19,-0.30,-0.78,-39.00,33.00,-46.00
231237.00,-9.36,-1.98,-2.30,-0.03,-0.23,-0.75,-39.00,33.00,-46.00
231248.00,-9.36,-1.98,-2.30,-0.03,-0.23,-0.75,-39.00,33.00,-46.00
231261.00,-9.69,-3.79,-0.51,0.19,-0.01,-0.40,-37.00,42.00,-53.00
231273.00,-10.41,-4.32,-3.69,0.77,0.44,0.30,-37.00,42.00,-53.00
231285.00,-10.41,-4.32,-3.69,0.77,0.44,0.30,-37.00,42.00,-53.00
231296.00,-17.01,1.78,8.13,0.98,0.83,1.03,-37.00,42.00,-53.00
231310.00,-7.84,3.79,-2.84,0.42,3.14,0.65,-37.00,42.00,-53.00
231321.00,-7.84,3.79,-2.84,0.42,3.14,0.65,-37.00,42.00,-53.00
231332.00,-4.11,5.18,-15.24,0.48,2.97,0.27,-37.00,42.00,-53.00
231344.00,-4.11,5.18,-15.24,0.48,2.97,0.27,-37.00,42.00,-53.00
231348.00,-4.11,5.18,-15.24,0.48,2.97,0.27,-37.00,42.00,-53.00
231428.00,-6.97,-0.12,-5.35,1.69,0.07,1.10,-39.00,35.00,-40.00
231506.00,-9.06,1.93,-3.76,2.97,0.79,1.95,-40.00,19.00,-38.00
231586.00,-11.57,-2.57,-0.70,2.00,0.01,0.90,-40.00,19.00,-38.00
231676.00,-9.36,2.28,-3.41,-0.33,-0.27,1.34,-39.00,10.00,-26.00
231687.00,-9.36,2.28,-3.41,-0.33,-0.27,1.34,-39.00,10.00,-26.00
231699.00,-9.89,1.77,-3.47,-0.16,-0.36,0.71,-39.00,10.00,-26.00
231712.00,-11.25,2.27,-4.85,-0.16,-0.56,0.17,-39.00,10.00,-26.00
231724.00,-11.25,2.27,-4.85,-0.16,-0.56,0.17,-39.00,10.00,-26.00
231736.00,-11.56,0.46,-1.83,-0.08,-0.81,-0.40,-39.00,10.00,-26.00
231748.00,-11.56,0.46,-1.83,-0.08,-0.81,-0.40,-39.00,10.00,-26.00
231761.00,-9.82,-1.25,-1.66,0.03,-0.19,-0.35,-40.00,3.00,-30.00
231772.00,-7.86,0.75,-4.96,-0.21,0.38,0.17,-40.00,3.00,-30.00
231784.00,-7.86,0.75,-4.96,-0.21,0.38,0.17,-40.00,3.00,-30.00
231796.00,-7.77,3.30,-6.00,-0.05,0.24,0.39,-40.00,3.00,-30.00
231809.00,-7.77,3.30,-6.00,-0.05,0.24,0.39,-40.00,3.00,-30.00
231820.00,-8.90,3.13,-5.13,0.36,-0.16,0.11,-40.00,3.00,-30.00
231832.00,-10.11,1.93,-3.38,0.49,-0.37,-0.26,-40.00,3.00,-30.00
231844.00,-10.11,1.93,-3.38,0.49,-0.37,-0.26,-40.00,3.00,-30.00
231857.00,-9.39,0.16,-3.59,0.41,-0.14,-0.37,-40.00,3.00,-30.00
231869.00,-9.39,0.16,-3.59,0.41,-0.14,-0.37,-40.00,3.00,-30.00
231879.00,-9.05,0.40,-4.03,0.30,0.08,-0.17,-36.00,7.00,-28.00
231891.00,-9.06,0.45,-3.82,0.29,0.15,-0.09,-36.00,7.00,-28.00
231904.00,-9.06,0.45,-3.82,0.29,0.15,-0.09,-36.00,7.00,-28.00
231916.00,-8.89,0.29,-4.92,0.23,0.20,-0.01,-36.00,7.00,-28.00
231927.00,-8.89,0.29,-4.92,0.23,0.20,-0.01,-36.00,7.00,-28.00
231939.00,-8.56,1.34,-5.01,0.09,0.01,0.14,-36.00,7.00,-28.00
